Driver,Team,Year,Race,SessionType,LapNumber,Stint,Compound,TyreLife,CumulativeTireWear,LapTime_sec,TrackStatus,Position,IsPersonalBest,FuelEffectProxy,LapProgress,AvgSectorTime,Speed_mean,Speed_max,Throttle_mean,Brake_mean,DRS_activations,Gear_mean,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindDirection,WindSpeed
DEV,AlphaTauri,2023,Bahrain,R,28,3.0,HARD,1.0,1.0,120.083,1,16.0,False,0.5087719298245614,0.49122807017543857,40.02766666666667,159.57494407158836,290.0,63.08724832214765,0.22818791946308725,0,3.8232662192393736,26.6,29.7,21.0,1017.0,False,193,0.6
OCO,Alpine,2023,Bahrain,R,28,3.0,HARD,16.0,256.0,100.026,1,17.0,False,0.5087719298245614,0.49122807017543857,33.342000000000006,190.41554959785523,303.0,61.89008042895443,0.24128686327077747,2,4.6756032171581765,26.6,29.7,21.0,1017.0,False,193,0.6
VER,Red Bull Racing,2023,Bahrain,R,29,2.0,SOFT,15.0,225.0,97.571,1,1.0,False,0.49122807017543857,0.5087719298245614,32.523666666666664,198.24242424242425,307.0,59.617079889807165,0.21487603305785125,0,5.148760330578512,26.6,29.7,21.0,1017.0,False,193,0.6
HUL,Haas F1 Team,2023,Bahrain,R,28,3.0,HARD,2.0,4.0,96.981,1,18.0,True,0.5087719298245614,0.49122807017543857,32.327,197.95810055865923,305.0,62.82122905027933,0.23743016759776536,0,5.192737430167598,26.6,29.7,21.0,1017.0,False,193,0.6
PER,Red Bull Racing,2023,Bahrain,R,29,2.0,SOFT,14.0,196.0,97.733,1,2.0,False,0.49122807017543857,0.5087719298245614,32.577666666666666,199.9196675900277,309.0,60.67313019390582,0.2188365650969529,0,5.013850415512465,26.6,29.7,21.0,1017.0,False,193,0.6
LEC,Ferrari,2023,Bahrain,R,29,2.0,HARD,16.0,256.0,98.447,1,3.0,False,0.49122807017543857,0.5087719298245614,32.815666666666665,197.39944903581267,310.0,68.1900826446281,0.20385674931129477,0,4.953168044077135,26.6,29.7,21.0,1017.0,False,193,0.6
NOR,McLaren,2023,Bahrain,R,28,4.0,MEDIUM,1.0,1.0,127.663,1,19.0,False,0.5087719298245614,0.49122807017543857,42.55433333333333,147.57473684210527,291.0,51.40842105263158,0.28842105263157897,0,3.6,26.6,29.7,21.0,1017.0,False,193,0.6
SAI,Ferrari,2023,Bahrain,R,29,2.0,HARD,16.0,256.0,98.55,1,4.0,False,0.49122807017543857,0.5087719298245614,32.85,198.08055555555555,307.0,66.81111111111112,0.18333333333333332,0,5.133333333333334,26.6,29.7,21.0,1017.0,False,193,0.6
HAM,Mercedes,2023,Bahrain,R,29,2.0,HARD,17.0,289.0,98.38,1,5.0,False,0.49122807017543857,0.5087719298245614,32.79333333333333,194.6778711484594,310.0,64.9719887955182,0.22408963585434175,0,5.291316526610644,26.6,29.7,21.0,1017.0,False,193,0.6
ALO,Aston Martin,2023,Bahrain,R,29,2.0,HARD,15.0,225.0,98.585,1,6.0,False,0.49122807017543857,0.5087719298245614,32.861666666666665,194.5391061452514,308.0,61.19553072625698,0.2011173184357542,0,5.329608938547486,26.6,29.7,21.0,1017.0,False,193,0.6
RUS,Mercedes,2023,Bahrain,R,29,2.0,HARD,16.0,256.0,98.792,1,7.0,False,0.49122807017543857,0.5087719298245614,32.93066666666667,197.87186629526462,309.0,64.94428969359332,0.21448467966573817,0,5.233983286908078,26.6,29.7,21.0,1017.0,False,193,0.6
STR,Aston Martin,2023,Bahrain,R,29,2.0,HARD,14.0,196.0,98.71,1,8.0,False,0.49122807017543857,0.5087719298245614,32.90333333333333,196.46666666666667,306.0,64.31666666666666,0.17777777777777778,0,5.158333333333333,26.6,29.7,21.0,1017.0,False,193,0.6
BOT,Alfa Romeo,2023,Bahrain,R,29,2.0,HARD,18.0,324.0,102.22,1,9.0,False,0.49122807017543857,0.5087719298245614,34.07333333333333,189.18817204301075,296.0,64.1989247311828,0.24731182795698925,0,5.002688172043011,26.7,29.8,21.0,1017.0,False,171,0.6
SAR,Williams,2023,Bahrain,R,29,2.0,SOFT,17.0,289.0,99.673,1,10.0,False,0.49122807017543857,0.5087719298245614,33.224333333333334,194.04891304347825,308.0,59.203804347826086,0.22282608695652173,0,5.418478260869565,26.7,29.8,21.0,1017.0,False,171,0.6
ZHO,Alfa Romeo,2023,Bahrain,R,29,2.0,HARD,17.0,289.0,99.361,1,11.0,False,0.49122807017543857,0.5087719298245614,33.120333333333335,194.31536388140162,303.0,65.52291105121294,0.18598382749326145,0,5.183288409703504,26.7,29.8,21.0,1017.0,False,171,0.6
ALB,Williams,2023,Bahrain,R,29,3.0,HARD,3.0,9.0,98.127,1,12.0,False,0.49122807017543857,0.5087719298245614,32.708999999999996,199.28184281842817,314.0,57.97289972899729,0.22493224932249323,0,5.314363143631437,26.7,29.8,21.0,1017.0,False,171,0.6
MAG,Haas F1 Team,2023,Bahrain,R,29,2.0,HARD,14.0,196.0,101.979,1,13.0,False,0.49122807017543857,0.5087719298245614,33.993,190.77662337662338,306.0,61.58961038961039,0.24675324675324675,0,4.976623376623377,26.7,29.8,21.0,1017.0,False,171,0.6
GAS,Alpine,2023,Bahrain,R,29,3.0,HARD,4.0,16.0,98.012,1,14.0,False,0.49122807017543857,0.5087719298245614,32.67066666666667,199.10569105691056,308.0,66.72086720867209,0.1842818428184282,202,4.739837398373984,26.7,29.8,21.0,1017.0,False,171,0.6
TSU,AlphaTauri,2023,Bahrain,R,29,3.0,HARD,3.0,9.0,97.779,1,15.0,True,0.49122807017543857,0.5087719298245614,32.593,199.90514905149053,325.0,64.53658536585365,0.20596205962059622,1172,4.829268292682927,26.7,29.8,21.0,1017.0,False,171,0.6
DEV,AlphaTauri,2023,Bahrain,R,29,3.0,HARD,2.0,4.0,98.121,1,16.0,True,0.49122807017543857,0.5087719298245614,32.707,198.8521505376344,304.0,66.58064516129032,0.1881720430107527,0,4.92741935483871,26.7,29.8,21.0,1017.0,False,171,0.6
VER,Red Bull Racing,2023,Bahrain,R,30,2.0,SOFT,16.0,256.0,97.549,1,1.0,False,0.4736842105263158,0.5263157894736842,32.516333333333336,198.3945945945946,309.0,61.556756756756755,0.1972972972972973,0,5.078378378378378,26.7,29.8,21.0,1017.0,False,171,0.6
OCO,Alpine,2023,Bahrain,R,29,3.0,HARD,17.0,289.0,101.181,1,17.0,False,0.49122807017543857,0.5087719298245614,33.727000000000004,191.8984375,306.0,61.1875,0.24479166666666666,374,4.71875,26.7,29.8,21.0,1017.0,False,171,0.6
HUL,Haas F1 Team,2023,Bahrain,R,29,3.0,HARD,3.0,9.0,97.398,1,18.0,False,0.49122807017543857,0.5087719298245614,32.466,199.76819407008085,305.0,65.81671159029649,0.20485175202156333,0,5.234501347708895,26.7,29.8,21.0,1017.0,False,171,0.6
PER,Red Bull Racing,2023,Bahrain,R,30,2.0,SOFT,15.0,225.0,97.4,1,2.0,False,0.4736842105263158,0.5263157894736842,32.46666666666666,196.60054347826087,308.0,62.125,0.19021739130434784,0,4.855978260869565,26.7,29.8,21.0,1017.0,False,171,0.6
LEC,Ferrari,2023,Bahrain,R,30,2.0,HARD,17.0,289.0,98.39,1,3.0,False,0.4736842105263158,0.5263157894736842,32.79666666666667,195.984,309.0,65.07466666666667,0.20533333333333334,0,4.896,26.7,29.7,21.0,1017.0,False,228,0.6
NOR,McLaren,2023,Bahrain,R,29,4.0,MEDIUM,2.0,4.0,97.26,1,19.0,True,0.49122807017543857,0.5087719298245614,32.42,198.1747311827957,304.0,62.16935483870968,0.22580645161290322,0,4.876344086021505,26.7,29.7,21.0,1017.0,False,228,0.6
SAI,Ferrari,2023,Bahrain,R,30,2.0,HARD,17.0,289.0,98.601,1,4.0,False,0.4736842105263158,0.5263157894736842,32.867000000000004,194.15733333333333,308.0,63.912,0.20266666666666666,0,5.109333333333334,26.7,29.7,21.0,1017.0,False,228,0.6
ALO,Aston Martin,2023,Bahrain,R,30,2.0,HARD,16.0,256.0,98.282,1,5.0,False,0.4736842105263158,0.5263157894736842,32.76066666666667,196.68266666666668,308.0,64.2,0.19466666666666665,0,5.325333333333333,26.7,29.7,21.0,1017.0,False,228,0.6
HAM,Mercedes,2023,Bahrain,R,30,2.0,HARD,18.0,324.0,101.175,1,6.0,False,0.4736842105263158,0.5263157894736842,33.725,191.7467700258398,311.0,63.39018087855297,0.21963824289405684,0,5.191214470284238,26.7,29.7,21.0,1017.0,False,228,0.6
RUS,Mercedes,2023,Bahrain,R,30,2.0,HARD,17.0,289.0,98.541,1,7.0,False,0.4736842105263158,0.5263157894736842,32.847,195.6578947368421,309.0,64.50526315789473,0.19736842105263158,0,5.286842105263158,26.7,29.7,21.0,1017.0,False,228,0.6
STR,Aston Martin,2023,Bahrain,R,30,2.0,HARD,15.0,225.0,101.467,1,8.0,False,0.4736842105263158,0.5263157894736842,33.82233333333334,188.78205128205127,306.0,59.99230769230769,0.23333333333333334,0,5.023076923076923,26.7,29.7,21.0,1017.0,False,228,0.6
ZHO,Alfa Romeo,2023,Bahrain,R,30,2.0,HARD,18.0,324.0,99.382,1,9.0,False,0.4736842105263158,0.5263157894736842,33.12733333333333,195.3395225464191,303.0,65.0159151193634,0.1909814323607427,0,5.230769230769231,26.7,29.7,21.0,1017.0,False,228,0.6
SAR,Williams,2023,Bahrain,R,30,2.0,SOFT,18.0,324.0,102.409,1,10.0,False,0.4736842105263158,0.5263157894736842,34.13633333333333,188.07969151670952,308.0,58.411311053984576,0.2262210796915167,0,5.197943444730077,26.7,29.7,21.0,1017.0,False,228,0.6
BOT,Alfa Romeo,2023,Bahrain,R,30,3.0,HARD,1.0,1.0,118.886,1,11.0,False,0.4736842105263158,0.5263157894736842,39.62866666666667,161.94736842105263,281.0,64.72587719298245,0.22587719298245615,0,4.241228070175438,26.7,29.7,21.0,1017.0,False,228,0.6
ALB,Williams,2023,Bahrain,R,30,3.0,HARD,4.0,16.0,97.931,1,12.0,False,0.4736842105263158,0.5263157894736842,32.64366666666667,196.9142091152815,313.0,57.80965147453083,0.24396782841823056,0,5.305630026809651,26.7,29.6,21.0,1017.0,False,154,0.6
GAS,Alpine,2023,Bahrain,R,30,3.0,HARD,5.0,25.0,97.76,1,13.0,True,0.4736842105263158,0.5263157894736842,32.586666666666666,198.06951871657753,322.0,64.54545454545455,0.20320855614973263,1300,4.740641711229946,26.7,29.6,21.0,1017.0,False,154,0.6
TSU,AlphaTauri,2023,Bahrain,R,30,3.0,HARD,4.0,16.0,98.147,1,14.0,False,0.4736842105263158,0.5263157894736842,32.71566666666667,197.2807486631016,327.0,61.5427807486631,0.21390374331550802,1178,4.745989304812834,26.7,29.6,21.0,1017.0,False,154,0.6
DEV,AlphaTauri,2023,Bahrain,R,30,3.0,HARD,3.0,9.0,97.709,1,15.0,True,0.4736842105263158,0.5263157894736842,32.56966666666667,197.67837837837837,306.0,66.10810810810811,0.1945945945945946,0,4.872972972972973,26.7,29.6,21.0,1017.0,False,154,0.6
VER,Red Bull Racing,2023,Bahrain,R,31,2.0,SOFT,17.0,289.0,97.431,1,1.0,False,0.45614035087719296,0.543859649122807,32.477,197.66304347826087,308.0,61.26902173913044,0.21195652173913043,0,5.084239130434782,26.7,29.6,21.0,1017.0,False,154,0.6
OCO,Alpine,2023,Bahrain,R,30,3.0,HARD,18.0,324.0,99.757,1,16.0,False,0.4736842105263158,0.5263157894736842,33.25233333333333,193.14021164021165,307.0,63.17195767195767,0.23544973544973544,0,4.753968253968254,26.7,29.6,21.0,1017.0,False,154,0.6
MAG,Haas F1 Team,2023,Bahrain,R,30,3.0,SOFT,1.0,1.0,120.933,1,17.0,False,0.4736842105263158,0.5263157894736842,40.311,159.25925925925927,287.0,60.75381263616558,0.23529411764705882,0,4.1612200435729845,26.7,29.6,21.0,1017.0,False,154,0.6
HUL,Haas F1 Team,2023,Bahrain,R,30,3.0,HARD,4.0,16.0,97.617,1,18.0,False,0.4736842105263158,0.5263157894736842,32.538999999999994,198.07567567567568,305.0,65.14864864864865,0.2,0,5.205405405405405,26.7,29.6,21.0,1017.0,False,154,0.6
PER,Red Bull Racing,2023,Bahrain,R,31,2.0,SOFT,16.0,256.0,97.919,1,2.0,False,0.45614035087719296,0.543859649122807,32.63966666666667,196.98930481283423,308.0,60.898395721925134,0.2192513368983957,0,4.863636363636363,26.7,29.6,21.0,1017.0,False,154,0.6
LEC,Ferrari,2023,Bahrain,R,31,2.0,HARD,18.0,324.0,98.746,1,3.0,False,0.45614035087719296,0.543859649122807,32.91533333333333,196.73740053050398,309.0,67.16180371352785,0.19363395225464192,0,4.936339522546419,26.7,29.6,21.0,1017.0,False,154,0.6
NOR,McLaren,2023,Bahrain,R,30,4.0,MEDIUM,3.0,9.0,97.605,1,19.0,False,0.4736842105263158,0.5263157894736842,32.535,197.33512064343162,305.0,62.58981233243968,0.21447721179624665,0,4.855227882037534,26.7,29.6,21.0,1017.0,False,154,0.6
SAI,Ferrari,2023,Bahrain,R,31,2.0,HARD,18.0,324.0,101.274,1,4.0,False,0.45614035087719296,0.543859649122807,33.758,190.89690721649484,307.0,62.79639175257732,0.2422680412371134,0,4.994845360824742,26.7,29.6,21.0,1017.0,False,154,0.6
ALO,Aston Martin,2023,Bahrain,R,31,2.0,HARD,17.0,289.0,98.009,1,5.0,False,0.45614035087719296,0.543859649122807,32.669666666666664,197.8404255319149,305.0,65.17553191489361,0.19414893617021275,0,5.36436170212766,26.7,29.6,21.0,1017.0,False,154,0.6
RUS,Mercedes,2023,Bahrain,R,31,2.0,HARD,18.0,324.0,101.035,1,6.0,False,0.45614035087719296,0.543859649122807,33.678333333333335,190.4805194805195,309.0,63.08571428571429,0.21038961038961038,0,5.148051948051948,26.7,29.6,21.0,1017.0,False,204,0.6
HAM,Mercedes,2023,Bahrain,R,31,3.0,HARD,1.0,1.0,119.503,1,7.0,False,0.45614035087719296,0.543859649122807,39.83433333333333,160.5934065934066,297.0,58.575824175824174,0.2175824175824176,0,4.375824175824176,26.7,29.6,21.0,1017.0,False,204,0.6
STR,Aston Martin,2023,Bahrain,R,31,3.0,HARD,1.0,1.0,117.063,1,8.0,False,0.45614035087719296,0.543859649122807,39.02100000000001,165.0158371040724,285.0,61.94570135746606,0.21945701357466063,0,4.210407239819005,26.7,29.6,21.0,1017.0,False,204,0.6
ZHO,Alfa Romeo,2023,Bahrain,R,31,2.0,HARD,19.0,361.0,99.67,1,9.0,False,0.45614035087719296,0.543859649122807,33.223333333333336,193.57066666666665,301.0,63.282666666666664,0.21866666666666668,0,5.184,26.7,29.6,21.0,1017.0,False,204,0.6
BOT,Alfa Romeo,2023,Bahrain,R,31,3.0,HARD,2.0,4.0,97.379,1,10.0,True,0.45614035087719296,0.543859649122807,32.459666666666664,198.94246575342467,301.0,63.62739726027397,0.23013698630136986,0,5.2904109589041095,26.7,29.6,21.0,1017.0,False,204,0.6
ALB,Williams,2023,Bahrain,R,31,3.0,HARD,5.0,25.0,98.104,1,11.0,False,0.45614035087719296,0.543859649122807,32.70133333333334,197.425068119891,315.0,59.11171662125341,0.23705722070844687,0,5.310626702997276,26.7,29.6,21.0,1017.0,False,204,0.6
GAS,Alpine,2023,Bahrain,R,31,3.0,HARD,6.0,36.0,97.968,1,12.0,False,0.45614035087719296,0.543859649122807,32.656,197.0054794520548,323.0,65.2027397260274,0.20821917808219179,1256,4.695890410958904,26.7,29.6,21.0,1017.0,False,204,0.6
TSU,AlphaTauri,2023,Bahrain,R,31,3.0,HARD,5.0,25.0,97.813,1,13.0,False,0.45614035087719296,0.543859649122807,32.60433333333334,197.5041095890411,327.0,62.68767123287671,0.2,1188,4.802739726027397,26.7,29.6,21.0,1017.0,False,204,0.6
SAR,Williams,2023,Bahrain,R,31,3.0,HARD,1.0,1.0,119.303,1,14.0,False,0.45614035087719296,0.543859649122807,39.76766666666666,161.47321428571428,296.0,57.453125,0.234375,0,4.323660714285714,26.7,29.6,21.0,1017.0,False,204,0.6
DEV,AlphaTauri,2023,Bahrain,R,31,3.0,HARD,4.0,16.0,97.909,1,15.0,False,0.45614035087719296,0.543859649122807,32.63633333333333,196.34699453551912,305.0,65.63387978142076,0.21311475409836064,20,4.852459016393443,26.7,29.6,21.0,1017.0,False,204,0.6
VER,Red Bull Racing,2023,Bahrain,R,32,2.0,SOFT,18.0,324.0,97.691,1,1.0,False,0.4385964912280702,0.5614035087719298,32.56366666666667,197.2087912087912,308.0,60.40384615384615,0.21153846153846154,0,5.096153846153846,26.7,29.6,21.0,1017.0,False,204,0.6
OCO,Alpine,2023,Bahrain,R,31,3.0,HARD,19.0,361.0,99.748,1,16.0,False,0.45614035087719296,0.543859649122807,33.24933333333333,193.26486486486488,304.0,62.48108108108108,0.24054054054054055,0,4.754054054054054,26.7,29.6,21.0,1017.0,False,246,0.6
MAG,Haas F1 Team,2023,Bahrain,R,31,3.0,SOFT,2.0,4.0,98.593,1,17.0,False,0.45614035087719296,0.543859649122807,32.864333333333335,195.23497267759564,306.0,63.021857923497265,0.19672131147540983,0,5.101092896174864,26.7,29.6,21.0,1017.0,False,246,0.6
HUL,Haas F1 Team,2023,Bahrain,R,31,3.0,HARD,5.0,25.0,97.891,1,18.0,False,0.45614035087719296,0.543859649122807,32.63033333333333,196.19283746556474,305.0,63.2534435261708,0.20385674931129477,0,5.179063360881543,26.7,29.6,21.0,1017.0,False,246,0.6
PER,Red Bull Racing,2023,Bahrain,R,32,2.0,SOFT,17.0,289.0,97.722,1,2.0,False,0.4385964912280702,0.5614035087719298,32.574,199.42699724517905,307.0,60.29752066115702,0.22038567493112948,0,4.953168044077135,26.7,29.6,21.0,1017.0,False,246,0.6
LEC,Ferrari,2023,Bahrain,R,32,2.0,HARD,19.0,361.0,98.948,1,3.0,False,0.4385964912280702,0.5614035087719298,32.98266666666667,194.65027322404373,309.0,66.29508196721312,0.19672131147540983,0,4.907103825136612,26.7,29.6,21.0,1017.0,False,246,0.6
NOR,McLaren,2023,Bahrain,R,31,4.0,MEDIUM,4.0,16.0,97.768,1,19.0,False,0.45614035087719296,0.543859649122807,32.589333333333336,196.42265193370164,306.0,61.870165745856355,0.2292817679558011,0,4.883977900552487,26.7,29.6,21.0,1017.0,False,246,0.6
ALO,Aston Martin,2023,Bahrain,R,32,2.0,HARD,18.0,324.0,97.871,1,4.0,False,0.4385964912280702,0.5614035087719298,32.62366666666667,196.76666666666668,304.0,64.53333333333333,0.19444444444444445,0,5.363888888888889,26.7,29.6,21.0,1017.0,False,246,0.6
SAI,Ferrari,2023,Bahrain,R,32,3.0,HARD,1.0,1.0,118.492,1,5.0,False,0.4385964912280702,0.5614035087719298,39.49733333333333,163.64692482915717,289.0,61.58997722095672,0.19362186788154898,0,4.230068337129841,26.7,29.6,21.0,1017.0,False,246,0.6
HAM,Mercedes,2023,Bahrain,R,32,3.0,HARD,2.0,4.0,97.563,1,6.0,True,0.4385964912280702,0.5614035087719298,32.521,198.52646239554318,309.0,61.128133704735376,0.22562674094707522,0,5.545961002785515,26.7,29.6,21.0,1017.0,False,246,0.6
STR,Aston Martin,2023,Bahrain,R,32,3.0,HARD,2.0,4.0,96.546,1,7.0,True,0.4385964912280702,0.5614035087719298,32.182,199.985835694051,305.0,63.27762039660057,0.19830028328611898,370,5.286118980169972,26.7,29.6,21.0,1017.0,False,212,0.6
RUS,Mercedes,2023,Bahrain,R,32,3.0,HARD,1.0,1.0,118.694,1,8.0,False,0.4385964912280702,0.5614035087719298,39.56466666666667,163.90972222222223,298.0,60.613425925925924,0.2222222222222222,348,4.3217592592592595,26.7,29.6,21.0,1017.0,False,212,0.6
BOT,Alfa Romeo,2023,Bahrain,R,32,3.0,HARD,3.0,9.0,97.675,1,9.0,False,0.4385964912280702,0.5614035087719298,32.55833333333333,196.37430167597765,300.0,63.952513966480446,0.23184357541899442,0,5.198324022346369,26.7,29.6,21.0,1017.0,False,212,0.6
ZHO,Alfa Romeo,2023,Bahrain,R,32,2.0,HARD,20.0,400.0,102.096,1,10.0,False,0.4385964912280702,0.5614035087719298,34.032000000000004,188.20430107526883,302.0,62.58064516129032,0.22849462365591397,0,5.086021505376344,26.7,29.6,21.0,1017.0,False,212,0.6
ALB,Williams,2023,Bahrain,R,32,3.0,HARD,6.0,36.0,97.919,1,11.0,False,0.4385964912280702,0.5614035087719298,32.63966666666666,197.10169491525423,314.0,58.31638418079096,0.2344632768361582,0,5.31638418079096,26.7,29.6,21.0,1017.0,False,212,0.6
GAS,Alpine,2023,Bahrain,R,32,3.0,HARD,7.0,49.0,98.012,1,12.0,False,0.4385964912280702,0.5614035087719298,32.67066666666667,197.92134831460675,324.0,64.61516853932584,0.199438202247191,1202,4.73314606741573,26.7,29.6,21.0,1017.0,False,212,0.6
TSU,AlphaTauri,2023,Bahrain,R,32,3.0,HARD,6.0,36.0,98.017,1,13.0,False,0.4385964912280702,0.5614035087719298,32.672333333333334,198.2408963585434,329.0,61.857142857142854,0.20448179271708683,1154,4.798319327731092,26.7,29.6,21.0,1017.0,False,212,0.6
SAR,Williams,2023,Bahrain,R,32,3.0,HARD,2.0,4.0,97.613,1,14.0,True,0.4385964912280702,0.5614035087719298,32.537666666666674,197.512893982808,308.0,59.587392550143264,0.22636103151862463,0,5.412607449856734,26.7,29.6,21.0,1017.0,False,212,0.6
DEV,AlphaTauri,2023,Bahrain,R,32,3.0,HARD,5.0,25.0,97.902,1,15.0,False,0.4385964912280702,0.5614035087719298,32.634,197.74643874643874,308.0,66.47578347578347,0.19373219373219372,0,4.851851851851852,26.7,29.6,21.0,1017.0,False,212,0.6
VER,Red Bull Racing,2023,Bahrain,R,33,2.0,SOFT,19.0,361.0,97.686,1,1.0,False,0.42105263157894735,0.5789473684210527,32.562000000000005,196.8917378917379,309.0,61.74074074074074,0.2022792022792023,0,5.091168091168091,26.7,29.6,21.0,1017.0,False,212,0.6
MAG,Haas F1 Team,2023,Bahrain,R,32,3.0,SOFT,3.0,9.0,97.644,1,16.0,True,0.4385964912280702,0.5614035087719298,32.548,196.7521613832853,308.0,63.152737752161386,0.22478386167146974,346,5.187319884726225,26.7,29.6,21.0,1017.0,False,212,0.6
HUL,Haas F1 Team,2023,Bahrain,R,32,3.0,HARD,6.0,36.0,97.806,1,17.0,False,0.4385964912280702,0.5614035087719298,32.602,198.9025787965616,306.0,64.59312320916905,0.20916905444126074,0,5.19484240687679,26.7,29.6,21.0,1017.0,False,212,0.6
OCO,Alpine,2023,Bahrain,R,32,3.0,HARD,20.0,400.0,104.296,1,18.0,False,0.4385964912280702,0.5614035087719298,34.76533333333334,185.13172043010752,305.0,55.71774193548387,0.2553763440860215,2,4.588709677419355,26.7,29.6,21.0,1017.0,False,212,0.6
PER,Red Bull Racing,2023,Bahrain,R,33,2.0,SOFT,18.0,324.0,97.869,1,2.0,False,0.42105263157894735,0.5789473684210527,32.623,197.62824207492795,308.0,62.03458213256484,0.21037463976945245,0,4.899135446685879,26.7,29.6,21.0,1017.0,False,212,0.6
NOR,McLaren,2023,Bahrain,R,32,4.0,MEDIUM,5.0,25.0,98.111,1,19.0,False,0.4385964912280702,0.5614035087719298,32.70366666666667,197.83428571428573,307.0,62.47714285714286,0.23714285714285716,634,4.934285714285714,26.7,29.6,21.0,1017.0,False,212,0.6
LEC,Ferrari,2023,Bahrain,R,33,2.0,HARD,20.0,400.0,101.323,1,3.0,False,0.42105263157894735,0.5789473684210527,33.77433333333333,192.5180055401662,308.0,64.88642659279779,0.22160664819944598,0,4.869806094182826,26.7,29.6,21.0,1017.0,False,256,0.5
ALO,Aston Martin,2023,Bahrain,R,33,2.0,HARD,19.0,361.0,97.769,1,4.0,False,0.42105263157894735,0.5789473684210527,32.589666666666666,199.57670454545453,304.0,66.78125,0.17329545454545456,0,5.389204545454546,26.7,29.6,21.0,1017.0,False,256,0.5
SAI,Ferrari,2023,Bahrain,R,33,3.0,HARD,2.0,4.0,97.548,1,5.0,True,0.42105263157894735,0.5789473684210527,32.516,196.2378223495702,304.0,62.96275071633238,0.17765042979942694,0,5.166189111747851,26.7,29.6,21.0,1017.0,False,256,0.5
HAM,Mercedes,2023,Bahrain,R,33,3.0,HARD,3.0,9.0,97.549,1,6.0,True,0.42105263157894735,0.5789473684210527,32.516333333333336,197.92329545454547,311.0,61.40625,0.22727272727272727,0,5.639204545454546,26.7,29.6,21.0,1017.0,False,256,0.5
STR,Aston Martin,2023,Bahrain,R,33,3.0,HARD,3.0,9.0,97.21,1,7.0,False,0.42105263157894735,0.5789473684210527,32.40333333333333,199.1529745042493,304.0,61.521246458923514,0.20113314447592068,0,5.334277620396601,26.7,29.6,21.0,1017.0,False,256,0.5
RUS,Mercedes,2023,Bahrain,R,33,3.0,HARD,2.0,4.0,97.221,1,8.0,True,0.42105263157894735,0.5789473684210527,32.407,199.64788732394365,300.0,62.6,0.22535211267605634,0,5.374647887323944,26.7,29.6,21.0,1017.0,False,256,0.5
BOT,Alfa Romeo,2023,Bahrain,R,33,3.0,HARD,4.0,16.0,97.775,1,9.0,False,0.42105263157894735,0.5789473684210527,32.59166666666666,197.87042253521128,297.0,64.71549295774648,0.2056338028169014,0,5.219718309859155,26.7,29.6,21.0,1017.0,False,256,0.5
ALB,Williams,2023,Bahrain,R,33,3.0,HARD,7.0,49.0,98.104,1,10.0,False,0.42105263157894735,0.5789473684210527,32.70133333333333,195.7883008356546,314.0,59.317548746518106,0.23119777158774374,0,5.236768802228412,26.7,29.6,21.0,1017.0,False,256,0.5
GAS,Alpine,2023,Bahrain,R,33,3.0,HARD,8.0,64.0,97.974,1,11.0,False,0.42105263157894735,0.5789473684210527,32.65800000000001,195.51820728291315,323.0,63.88235294117647,0.20448179271708683,1122,4.69187675070028,26.7,29.6,21.0,1017.0,False,256,0.5
TSU,AlphaTauri,2023,Bahrain,R,33,3.0,HARD,7.0,49.0,98.094,1,12.0,False,0.42105263157894735,0.5789473684210527,32.698,194.85915492957747,328.0,61.4,0.22535211267605634,1066,4.72112676056338,26.7,29.6,21.0,1017.0,False,256,0.5
SAR,Williams,2023,Bahrain,R,33,3.0,HARD,3.0,9.0,97.862,1,13.0,False,0.42105263157894735,0.5789473684210527,32.620666666666665,198.01111111111112,304.0,60.81111111111111,0.19444444444444445,0,5.461111111111111,26.6,29.6,21.0,1017.0,False,189,0.5
DEV,AlphaTauri,2023,Bahrain,R,33,3.0,HARD,6.0,36.0,97.933,1,14.0,False,0.42105263157894735,0.5789473684210527,32.64433333333333,198.31578947368422,309.0,67.42936288088643,0.19667590027700832,0,4.89196675900277,26.6,29.6,21.0,1017.0,False,189,0.5
VER,Red Bull Racing,2023,Bahrain,R,34,2.0,SOFT,20.0,400.0,97.839,1,1.0,False,0.4035087719298246,0.5964912280701754,32.613,197.65745856353593,309.0,61.48342541436464,0.19889502762430938,0,5.107734806629834,26.6,29.6,21.0,1017.0,False,189,0.5
ZHO,Alfa Romeo,2023,Bahrain,R,33,3.0,SOFT,4.0,16.0,119.659,1,15.0,False,0.42105263157894735,0.5789473684210527,39.88633333333333,164.35469107551486,288.0,64.64988558352402,0.22654462242562928,0,4.3752860411899315,26.6,29.6,21.0,1017.0,False,189,0.5
MAG,Haas F1 Team,2023,Bahrain,R,33,3.0,SOFT,4.0,16.0,97.097,1,16.0,True,0.42105263157894735,0.5789473684210527,32.36566666666667,197.35342465753425,305.0,65.03013698630137,0.19452054794520549,0,5.101369863013699,26.6,29.6,21.0,1017.0,False,189,0.5
HUL,Haas F1 Team,2023,Bahrain,R,33,3.0,HARD,7.0,49.0,97.761,1,17.0,False,0.42105263157894735,0.5789473684210527,32.586999999999996,197.70765027322403,306.0,63.86065573770492,0.22404371584699453,0,5.1775956284153,26.6,29.6,21.0,1017.0,False,189,0.5
